gender,age,month,dow,hod,station_id,distance,duration,speed
0,3,1,5,5,21,1,0,5
0,2,1,3,7,21,1,0,4
0,3,1,6,3,21,1,2,1
1,4,1,4,4,21,1,1,2
1,3,2,1,4,21,1,0,3
0,2,2,5,2,21,1,0,4
0,1,2,1,7,21,1,1,2
0,1,2,2,4,21,1,0,3
0,2,2,1,4,21,1,0,4
0,1,2,1,6,21,1,0,4
0,2,1,3,6,21,1,0,3
0,3,2,2,3,21,1,0,4
0,2,1,5,6,21,1,1,1
0,1,2,5,7,21,1,2,1
1,1,1,0,6,21,1,0,3
0,3,1,5,5,21,1,0,4
1,1,1,5,6,21,1,1,1
0,3,1,6,6,21,1,0,4
1,1,1,4,6,21,1,0,3
0,2,1,0,6,21,1,0,3
1,3,1,6,3,21,1,2,1
1,1,2,1,6,21,1,0,4
1,1,1,1,5,21,1,0,3
1,1,2,5,7,21,1,2,1
0,2,1,3,4,21,1,0,4
0,1,2,1,6,21,1,0,4
0,1,2,3,6,21,2,1,4
0,2,2,4,2,21,1,0,4
0,1,2,2,2,21,1,0,4
0,1,2,4,2,21,1,0,4
0,2,2,3,3,21,1,0,4
0,2,2,3,2,21,1,0,4
0,1,2,1,5,21,1,0,4
0,2,2,5,3,21,1,0,4
0,2,2,3,2,21,1,0,4
0,2,2,0,4,21,1,0,2
0,2,2,4,2,21,1,0,5
0,2,2,3,2,21,1,0,4
0,2,2,1,2,21,1,0,4
0,1,2,5,2,21,1,0,5
0,3,2,1,2,21,1,0,4
0,2,2,6,6,21,1,0,4
0,2,2,1,1,21,1,0,4
0,2,1,3,5,21,1,0,4
0,1,2,2,7,21,1,0,3
0,2,1,5,2,21,1,0,4
0,2,2,3,2,21,1,0,4
0,4,2,3,5,21,1,0,5
0,2,2,1,2,21,1,0,5
0,2,2,4,2,21,1,0,4
0,4,2,5,5,21,1,0,5
0,2,2,4,5,21,1,0,4
0,1,2,2,5,21,1,0,3
0,5,2,6,4,21,1,1,1
0,2,2,5,7,21,1,0,4
0,4,1,3,4,21,1,0,4
0,2,2,1,5,21,1,0,5
0,2,1,3,2,21,1,0,4
0,2,1,5,5,21,1,0,4
0,2,1,4,2,21,1,0,4
0,2,1,3,5,21,1,0,5
0,2,1,5,2,21,1,0,4
0,2,1,5,5,21,1,0,4
0,2,1,5,2,21,1,1,1
0,2,1,1,5,21,1,0,4
0,3,1,6,4,21,1,2,1
0,2,1,4,5,21,1,0,4
0,2,1,1,2,21,1,0,4
0,2,1,4,5,21,1,0,4
0,2,1,2,2,21,1,0,4
0,2,1,4,2,21,1,0,3
0,2,1,2,3,21,1,0,5
0,2,1,3,6,21,1,0,4
1,2,2,5,4,21,1,0,4
0,2,2,5,5,21,1,0,4
1,2,2,0,4,21,1,0,2
0,2,1,1,5,21,1,0,4
0,3,2,4,4,21,1,0,4
0,2,1,2,2,21,1,0,5
1,1,1,1,6,21,1,0,4
0,2,1,2,1,21,1,0,5
0,1,2,5,4,21,1,0,4
0,2,2,1,2,21,1,0,5
0,2,2,2,2,21,1,0,5
0,2,1,4,2,21,1,0,5
0,2,2,4,2,21,1,0,4
0,2,1,3,2,21,1,0,5
0,2,2,3,2,21,1,0,5
0,2,1,5,4,21,1,0,4
1,1,1,4,6,21,1,0,4
0,2,2,3,2,21,1,0,4
1,2,1,3,2,21,1,0,3
0,2,2,1,2,21,1,0,4
0,2,1,3,2,21,1,0,5
0,2,2,4,2,21,1,0,5
1,1,1,3,6,21,1,0,3
0,2,2,5,2,21,1,0,5
0,2,1,3,4,21,1,0,4
0,3,2,3,4,21,1,0,4
0,2,1,1,5,21,1,0,3
0,2,2,5,4,21,1,0,4
0,4,1,1,6,21,1,0,3
0,2,2,3,6,21,1,0,4
0,3,1,3,5,21,1,0,4
0,2,2,2,3,21,1,0,3
0,2,1,2,3,21,1,0,3
0,2,2,5,4,21,1,0,2
0,3,1,4,4,21,1,0,3
0,4,2,3,6,21,1,0,3
0,1,1,6,5,21,1,0,3
0,2,2,3,4,21,1,0,3
0,2,1,2,3,21,1,0,2
0,2,2,2,2,21,1,0,4
0,2,1,4,4,21,1,0,3
0,1,2,5,6,21,1,0,3
0,3,1,4,4,21,1,0,4
0,2,2,5,4,21,1,0,3
0,2,1,4,4,21,1,0,4
0,2,2,2,3,21,1,0,3
0,2,1,1,4,21,1,0,3
0,2,2,2,4,21,1,0,3
0,2,1,0,5,21,1,0,3
0,4,2,3,6,21,1,0,3
0,2,1,4,3,21,1,0,3
0,2,2,4,4,21,1,0,4
0,2,1,5,4,21,1,0,3
0,2,2,6,5,21,1,0,1
1,2,2,5,4,21,1,0,4
1,2,1,5,0,21,1,2,1
1,2,2,6,5,21,1,0,1
1,2,2,0,3,21,1,1,1
0,2,1,4,4,21,1,0,3
1,3,2,3,2,21,2,1,4
0,4,2,3,3,21,2,0,6
1,2,2,3,2,21,2,1,4
0,1,1,3,3,21,2,1,5
1,3,2,2,2,21,2,1,4
1,3,2,1,2,21,2,1,4
1,3,2,4,2,21,2,1,4
0,4,2,1,3,21,2,0,4
0,1,1,6,3,21,4,1,5
0,2,1,2,4,21,1,0,5
0,2,1,2,6,21,1,0,3
0,2,2,6,4,21,1,0,3
0,2,1,2,6,21,1,0,5
0,2,1,3,5,21,2,2,2
0,4,0,5,5,21,2,0,5
0,3,1,6,5,21,2,1,3
0,4,1,3,6,21,2,1,3
0,1,1,4,5,21,2,1,3
0,4,1,4,6,21,2,1,4
0,4,1,1,5,21,2,2,2
0,2,2,4,1,21,2,0,5
0,1,1,3,4,21,2,1,3
0,2,2,2,2,21,2,0,4
0,4,1,5,6,21,2,1,2
0,2,2,1,2,21,2,0,5
1,0,1,3,6,21,2,1,3
0,2,2,3,2,21,2,0,5
0,2,1,1,7,21,2,0,4
0,2,2,1,2,21,2,0,5
1,1,1,4,6,21,2,0,5
0,2,2,4,2,21,2,0,5
1,0,1,3,6,21,2,0,4
0,4,1,4,6,21,2,0,4
1,0,1,2,6,21,2,0,3
0,2,1,3,6,21,2,1,3
1,0,1,2,6,21,2,0,4
0,4,2,4,6,21,2,0,3
1,0,1,1,6,21,2,1,3
1,0,1,1,6,21,2,1,2
1,1,1,5,6,21,2,0,4
1,1,1,2,5,21,2,0,5
1,0,1,4,5,21,2,1,2
1,1,1,1,6,21,2,0,4
1,0,1,2,6,21,2,0,3
1,2,1,1,2,21,2,1,3
1,0,1,3,7,21,2,0,5
0,3,1,1,4,21,2,1,4
0,1,1,6,3,21,3,1,5
1,3,2,3,5,21,4,2,3
0,2,2,0,4,21,2,0,4
1,3,2,5,4,21,2,1,3
0,2,1,1,4,21,2,1,3
1,3,2,5,4,21,2,1,3
0,3,1,1,2,21,5,1,6
0,2,2,4,4,21,1,0,4
0,2,2,4,6,21,1,0,3
1,2,1,6,3,21,1,2,1
0,2,2,0,6,21,1,0,4
0,1,2,4,4,21,1,0,4
1,1,2,0,3,21,1,0,3
1,2,2,6,5,21,4,2,5
0,4,2,5,2,21,2,0,3
0,1,2,5,6,21,2,0,4
0,1,2,3,5,21,2,0,4
0,1,2,4,4,21,2,0,4
0,3,2,3,4,21,2,0,4
0,1,2,2,4,21,2,0,4
0,1,2,2,6,21,2,0,4
1,2,2,1,5,21,4,3,4
1,2,2,0,6,21,3,1,4
0,1,2,6,3,21,1,0,3
1,1,2,4,5,21,1,0,3
0,1,2,2,3,21,1,0,4
1,4,2,2,4,21,1,0,2
0,1,2,3,2,21,1,0,3
0,3,2,4,3,21,1,0,4
0,1,2,2,2,21,1,0,3
0,1,2,5,2,21,1,0,3
0,3,2,2,2,21,1,0,3
0,1,2,2,5,21,1,0,3
0,1,2,3,2,21,1,0,4
0,1,2,4,2,21,1,0,3
0,2,2,0,5,21,1,0,3
0,1,2,1,2,21,1,0,3
0,1,2,1,2,21,1,0,3
0,1,2,3,2,21,1,0,5
0,1,2,2,2,21,1,0,3
0,1,2,5,4,21,1,0,4
0,2,2,2,4,21,1,0,2
1,2,2,3,7,21,2,1,5
1,2,2,0,5,21,2,1,3
0,4,2,6,5,21,3,1,5
0,3,1,4,3,21,4,0,6
0,2,2,6,5,21,1,2,1
0,5,2,3,6,21,1,1,1
0,3,2,1,3,21,1,0,4
0,4,2,1,5,21,1,0,4
0,4,2,0,6,21,1,0,5
0,1,2,3,6,21,1,0,5
0,2,2,2,6,21,1,0,3
0,5,2,5,7,21,1,0,3
0,2,2,6,3,21,1,2,1
0,1,2,6,5,21,4,1,6
1,2,2,1,5,21,2,0,5
0,5,2,5,4,21,2,1,4
0,3,1,6,3,21,4,2,5
1,2,1,6,4,21,4,2,5
0,3,2,6,5,21,3,1,4
0,3,2,4,6,21,3,2,4
1,2,2,1,5,21,2,1,3
1,2,2,2,6,21,4,1,6
0,5,1,2,5,21,3,0,6
0,1,2,5,4,21,3,0,6
0,4,1,4,4,21,3,1,5
0,3,1,1,5,21,3,0,6
0,1,1,3,5,21,3,0,6
0,2,2,4,5,21,1,1,3
0,3,2,5,2,21,1,0,4
0,3,2,3,2,21,1,0,3
0,1,2,0,5,21,1,0,3
0,2,2,5,2,21,1,0,4
0,5,2,5,2,21,1,1,2
0,1,2,5,2,21,1,4,1
0,2,2,6,5,21,2,1,4
0,3,2,0,5,21,1,0,4
1,2,2,4,4,21,1,0,4
0,1,2,2,6,21,1,0,5
0,3,2,0,5,21,1,0,5
0,2,2,0,3,21,1,0,2
0,3,2,5,5,21,1,0,5
0,2,2,3,7,21,1,0,5
0,3,2,5,5,21,2,1,4
0,2,2,6,6,21,3,1,5
0,2,2,3,4,21,1,0,4
1,3,2,3,4,21,3,2,4
1,2,1,1,3,21,5,1,6
1,2,1,1,5,21,4,1,6
0,3,1,2,6,21,4,1,6
0,2,2,6,6,21,4,0,6
0,1,1,0,4,21,4,0,6
0,1,2,4,6,21,1,0,5
0,4,0,5,3,21,1,2,1
0,2,2,5,2,21,5,0,6
1,1,1,0,3,21,5,0,6
0,3,2,5,2,21,6,3,6
0,1,1,6,3,21,6,2,6
1,1,1,3,2,21,3,0,6
0,1,2,4,6,22,2,1,3
0,1,1,2,6,22,2,5,1
0,2,2,0,0,22,2,0,6
0,3,2,4,4,22,2,0,6
1,1,1,0,7,22,2,0,5
0,2,2,1,2,22,2,0,6
0,2,2,2,5,22,2,0,5
0,1,1,6,3,22,2,0,5
0,1,2,1,6,22,2,0,5
0,1,1,4,6,22,2,0,4
0,3,0,0,4,22,2,0,6
1,1,2,1,6,22,2,0,5
0,1,1,1,4,22,2,0,5
0,1,2,0,3,22,2,0,4
0,1,1,3,5,22,1,0,3
0,1,2,3,1,22,1,0,3
0,1,0,6,3,22,1,0,3
0,1,2,3,1,22,1,0,3
0,1,1,4,5,22,1,0,4
0,4,2,0,3,22,1,2,1
0,3,1,4,6,22,1,0,1
0,2,2,1,4,22,1,1,1
0,1,1,5,7,22,1,0,4
0,1,1,1,6,22,1,0,1
0,1,1,6,4,22,1,0,4
0,1,1,4,7,22,1,0,3
0,1,1,5,6,22,1,3,1
0,1,1,4,7,22,1,0,3
0,1,1,1,4,22,1,0,3
0,4,2,6,3,22,1,2,1
0,1,0,5,2,22,1,0,3
0,1,2,5,6,22,1,1,1
1,1,2,2,5,22,1,0,2
1,1,2,6,4,22,1,0,3
0,2,0,5,4,22,1,0,3
1,3,2,4,5,22,1,0,3
0,1,2,3,5,22,1,0,4
1,3,2,4,4,22,1,0,3
0,1,2,2,6,22,1,0,5
1,3,2,2,5,22,1,0,3
0,1,2,5,6,22,1,0,3
1,3,2,3,5,22,1,0,3
0,2,1,2,6,22,1,0,4
1,3,2,1,5,22,1,0,3
0,1,2,2,4,22,1,1,2
1,3,2,3,5,22,1,0,2
0,1,2,0,4,22,1,0,4
1,3,2,5,4,22,1,0,3
0,1,2,4,5,22,1,0,4
0,1,2,4,5,22,1,0,4
0,1,2,0,4,22,1,0,4
1,2,2,6,5,22,0,2,0
0,1,2,5,5,22,0,1,0
1,3,2,0,5,22,0,0,0
0,4,2,3,6,22,0,2,0
0,1,2,3,5,22,0,0,0
0,4,2,6,3,22,0,2,0
0,4,2,6,2,22,0,1,0
0,1,2,2,6,22,0,0,0
0,4,2,0,3,22,0,1,0
0,4,2,3,6,22,0,2,0
0,4,2,0,3,22,0,2,0
0,4,2,0,3,22,0,2,0
0,1,2,3,2,22,0,0,0
0,1,2,6,4,22,0,0,0
1,3,0,5,3,22,0,2,0
0,1,0,5,2,22,0,4,0
1,3,1,2,4,22,0,2,0
0,1,1,1,7,22,0,1,0
1,3,1,4,4,22,0,3,0
0,1,2,4,3,22,0,1,0
1,3,1,1,4,22,0,2,0
1,4,1,5,6,22,0,3,0
0,4,2,6,3,22,0,0,0
1,4,1,3,6,22,0,1,0
0,1,2,4,4,22,4,2,4
0,1,2,1,5,22,4,2,4
0,1,1,1,3,22,4,2,4
0,1,1,3,3,22,4,2,4
0,1,1,2,3,22,4,2,5
0,3,1,4,6,22,4,1,6
0,1,1,5,7,22,1,0,3
0,3,1,5,4,22,1,0,2
0,2,1,6,7,22,1,0,4
0,2,1,6,6,22,1,0,3
1,3,2,2,4,22,1,0,2
0,2,1,2,3,22,1,0,3
0,1,2,5,2,22,1,0,4
0,2,1,0,5,22,1,0,4
0,2,2,5,4,22,1,0,5
0,2,1,3,7,22,1,1,1
0,1,2,1,2,22,1,0,5
0,3,1,1,4,22,1,0,3
0,1,2,2,3,22,1,0,5
0,3,2,5,4,22,1,0,4
0,1,2,2,2,22,1,0,3
0,2,2,1,4,22,1,0,4
0,2,2,6,4,22,1,0,5
0,1,2,5,7,22,1,0,2
0,1,2,1,3,22,1,0,5
0,1,2,2,5,22,1,0,3
0,1,2,3,3,22,1,0,5
0,2,1,0,4,22,3,2,3
0,2,2,6,6,22,3,2,3
1,2,2,6,6,22,3,2,3
0,1,2,4,6,22,3,1,5
0,3,1,3,4,22,2,1,4
0,1,0,5,4,22,2,2,2
0,1,2,5,2,22,2,1,5
0,1,1,3,4,22,2,1,5
0,1,1,2,2,22,2,1,5
0,1,1,6,4,22,2,1,3
0,1,1,5,2,22,2,1,5
0,1,0,5,4,22,2,1,3
0,3,2,2,4,22,2,1,5
0,1,0,5,3,22,3,2,3
0,1,1,6,4,22,3,1,3
0,1,0,5,3,22,3,2,2
0,1,1,1,5,22,3,3,3
0,1,1,2,6,22,3,1,5
0,1,2,3,3,22,3,2,4
1,3,2,4,6,22,4,2,3
0,1,1,3,7,22,4,1,5
0,2,2,0,6,22,4,1,6
0,1,2,1,3,22,3,1,5
0,1,1,5,5,22,3,2,4
0,1,2,2,5,22,3,1,4
0,1,0,5,4,22,3,1,4
0,1,1,6,5,22,1,0,4
0,2,1,1,5,22,1,0,3
0,1,1,2,5,22,1,0,4
0,1,2,3,5,22,1,0,4
0,4,2,6,3,22,1,2,1
1,2,1,2,5,22,1,0,4
0,2,2,2,4,22,1,1,3
0,1,2,5,6,22,1,0,3
0,1,0,6,7,22,1,1,2
1,2,1,3,7,22,1,0,3
0,3,0,0,4,22,1,0,3
0,2,2,4,5,22,1,0,3
0,1,1,5,3,22,1,0,4
1,3,2,0,5,22,1,0,3
0,1,1,3,7,22,1,0,3
1,2,2,0,4,22,2,2,3
0,1,1,4,6,22,2,1,4
0,4,2,2,4,22,2,1,4
0,4,1,3,4,22,2,1,4
0,1,1,3,6,22,2,0,5
0,1,1,6,7,22,2,1,5
0,1,2,0,4,22,2,1,5
0,2,2,6,6,22,2,0,5
0,2,2,5,4,22,2,0,5
0,2,1,6,6,22,2,0,5
0,4,2,5,4,22,2,1,3
0,1,2,0,6,22,2,1,3
0,1,2,4,7,22,2,1,4
0,1,1,4,7,22,2,0,5
0,2,2,1,7,22,2,1,4
1,3,2,6,4,22,2,1,3
0,1,2,2,2,22,2,0,4
0,1,1,0,3,22,2,1,3
0,2,2,5,0,22,2,2,2
0,2,2,5,7,22,2,1,2
0,1,1,4,6,22,2,0,5
0,1,2,2,2,22,2,1,3
0,1,1,5,6,22,2,1,3
0,1,2,3,2,22,2,1,3
0,1,1,2,2,22,2,2,2
0,1,1,5,2,22,2,1,3
0,1,1,6,6,22,4,2,4
0,3,2,2,7,22,4,1,5
1,3,2,2,6,22,2,1,3
0,2,2,2,6,22,2,1,4
0,2,1,2,4,22,2,1,3
0,1,2,0,6,22,2,0,4
0,1,2,4,6,22,2,0,3
0,1,2,3,6,22,2,0,5
0,3,1,2,4,22,2,1,3
0,1,1,2,6,22,2,0,4
0,4,1,2,4,22,2,1,3
0,1,1,3,5,22,2,0,4
1,2,0,6,4,22,2,3,1
0,1,2,4,6,22,2,0,5
0,1,1,1,5,22,3,2,3
0,2,2,4,4,22,2,0,4
0,1,2,4,7,22,2,1,2
0,1,0,6,7,22,2,0,4
0,5,1,4,5,22,3,2,3
1,3,2,6,3,22,3,1,4
1,2,1,1,5,22,3,2,3
0,3,2,6,3,22,3,1,4
0,1,2,0,4,22,2,1,5
0,4,2,5,4,22,2,1,3
1,1,1,6,4,22,3,2,4
0,1,2,0,6,22,3,2,4
1,1,2,1,7,22,3,2,3
0,1,2,1,7,22,3,2,3
1,2,2,5,3,22,3,1,3
0,1,2,1,5,22,1,0,3
1,2,2,0,7,22,1,0,3
0,1,2,2,6,22,1,0,4
0,1,2,5,5,22,1,0,5
0,1,2,0,5,22,1,0,4
0,1,2,4,6,22,1,0,4
0,1,2,5,6,22,1,1,2
0,1,2,6,5,22,1,0,4
0,3,2,1,3,22,1,0,3
0,0,2,1,4,22,1,0,5
0,2,2,5,7,22,1,0,4
0,1,2,3,2,22,1,0,4
0,1,2,6,5,22,2,0,5
1,2,2,6,6,22,2,1,3
0,1,2,1,7,22,4,2,4
1,4,2,4,2,22,2,3,1
0,2,2,4,0,22,1,0,4
1,1,1,3,5,22,1,0,4
0,1,2,6,6,22,1,2,1
0,1,2,3,6,22,1,0,4
0,2,2,6,5,22,1,1,3
0,1,2,0,5,22,1,0,4
0,2,2,5,5,22,1,0,3
0,1,1,0,4,22,2,1,4
1,2,1,0,4,22,2,1,4
0,4,2,0,2,22,1,2,1
0,2,2,3,4,22,1,0,3
0,4,2,6,2,22,1,2,1
0,3,2,0,3,22,1,3,1
0,4,2,0,3,22,1,2,1
0,4,2,5,3,22,1,0,3
0,2,2,3,5,22,1,0,4
0,4,2,4,4,22,1,0,4
0,2,2,0,0,22,4,2,4
1,1,2,5,6,22,1,1,3
0,2,2,5,6,22,1,0,3
0,4,2,3,5,22,3,1,4
0,2,2,0,6,22,3,1,4
1,3,2,3,5,22,3,1,3
0,2,2,6,6,22,3,2,2
1,2,2,0,4,22,2,1,4
0,3,2,0,4,22,2,1,3
0,1,2,6,4,22,4,2,5
0,1,1,0,3,22,3,1,5
0,1,2,5,5,22,5,0,6
0,1,2,1,6,22,4,3,3
0,1,2,5,4,22,4,2,4
0,1,2,6,3,22,3,1,4
1,2,2,6,4,22,2,0,4
0,1,2,5,5,22,2,1,2
0,1,2,1,4,22,2,1,3
0,1,2,5,6,22,2,0,5
0,1,2,3,5,22,1,0,5
0,1,2,1,3,22,1,0,6
0,1,2,0,5,22,1,0,6
1,3,1,2,5,22,2,3,2
0,1,1,6,4,22,5,0,6
0,2,1,1,5,22,5,0,6
0,1,2,6,5,22,1,0,3
0,1,2,0,3,22,1,0,2
1,2,1,5,6,22,5,1,6
1,1,2,5,6,22,4,1,6
0,1,2,4,7,22,4,0,6
0,1,1,0,6,22,5,0,6
0,1,2,1,6,22,5,0,6
1,1,2,2,5,22,5,0,6
0,2,1,0,5,23,3,5,1
0,1,2,1,5,23,3,1,5
0,1,1,5,5,23,3,1,5
0,1,2,6,6,23,3,1,5
0,1,1,3,6,23,3,2,4
0,2,1,4,6,23,3,2,3
0,1,1,6,3,23,3,2,2
0,1,1,0,5,23,3,1,4
0,1,2,5,5,23,3,1,4
0,1,1,5,0,23,3,1,4
0,2,1,1,6,23,3,1,4
0,2,2,5,5,23,3,1,5
0,2,2,3,5,23,2,1,4
0,1,1,6,6,23,2,1,5
0,2,2,6,4,23,2,1,5
0,2,1,2,7,23,2,1,4
1,2,2,0,4,23,2,1,4
1,1,2,0,4,23,2,1,5
1,2,1,0,4,23,2,1,3
1,2,2,6,4,23,2,1,4
0,3,2,6,5,23,2,0,4
0,1,1,5,5,23,2,0,4
0,2,2,5,6,23,2,0,4
0,1,1,0,4,23,2,0,3
1,1,2,0,4,23,0,0,0
0,2,2,0,7,23,0,0,0
1,2,1,0,6,23,0,0,0
0,1,2,5,0,23,0,0,0
0,3,2,5,6,23,0,1,0
0,2,0,5,6,23,0,0,0
0,2,2,1,7,23,0,0,0
0,2,1,3,3,23,0,0,0
0,2,2,0,6,23,0,1,0
0,2,0,6,5,23,0,0,0
0,2,2,2,6,23,0,0,0
0,2,1,1,4,23,0,2,0
0,2,2,4,7,23,0,0,0
0,2,1,1,4,23,0,2,0
1,2,2,2,2,23,2,1,4
0,2,1,0,3,23,2,1,4
1,2,2,3,2,23,2,1,4
0,2,1,6,6,23,2,0,5
0,2,1,4,7,23,2,1,3
0,2,1,6,6,23,2,1,3
0,2,2,1,6,23,2,0,4
0,2,1,6,7,23,2,1,4
0,2,2,4,7,23,2,0,5
0,3,2,5,6,23,2,1,3
0,3,2,6,4,23,2,1,4
0,1,1,3,6,23,2,1,2
0,2,1,0,6,23,3,1,4
0,1,1,5,3,23,3,1,5
1,1,1,6,3,23,1,0,3
0,4,1,2,6,23,1,1,2
0,1,1,2,6,23,1,0,3
0,1,1,2,5,23,1,0,4
0,1,1,0,7,23,1,0,3
0,1,1,1,6,23,1,0,3
1,2,1,1,6,23,2,1,2
0,3,1,6,6,23,2,0,3
0,1,2,6,5,23,2,0,4
0,3,1,0,6,23,2,0,3
0,3,2,0,5,23,2,0,4
0,3,2,6,4,23,2,1,5
0,3,2,6,5,23,2,1,4
0,4,2,6,4,23,2,1,5
0,1,1,0,6,23,2,1,3
1,1,2,6,5,23,2,1,3
0,1,1,2,5,23,3,1,5
1,1,2,2,4,23,1,0,3
0,2,1,2,4,23,1,0,4
0,1,2,4,2,23,1,0,5
0,2,1,3,2,23,1,0,3
0,1,2,5,2,23,1,0,4
0,1,1,0,5,23,1,0,4
0,1,2,4,2,23,1,0,5
0,1,2,2,2,23,1,0,5
0,1,1,3,4,23,1,0,3
0,1,2,4,2,23,1,0,5
0,1,2,0,5,23,1,0,4
0,1,2,5,2,23,1,0,3
0,1,2,2,2,23,1,0,4
0,1,2,3,2,23,1,0,4
0,1,2,4,2,23,1,0,4
0,1,2,2,2,23,1,0,5
0,1,1,2,6,23,3,1,5
0,2,2,0,5,23,3,1,4
0,1,1,0,4,23,3,1,4
0,1,2,6,3,23,3,2,3
0,1,2,6,5,23,3,1,6
0,2,2,0,5,23,3,1,5
0,2,2,2,2,23,3,1,4
0,2,1,1,2,23,3,1,4
0,2,2,2,2,23,3,1,3
0,2,1,3,2,23,3,1,4
0,4,2,0,4,23,3,1,4
0,2,1,2,2,23,3,1,4
0,2,2,1,2,23,3,1,4
0,2,1,2,2,23,3,1,4
0,1,1,6,4,23,3,1,3
0,2,1,5,2,23,3,1,3
1,1,2,4,2,23,3,1,4
0,2,1,4,2,23,3,1,4
1,1,2,1,2,23,3,1,4
1,1,1,2,2,23,3,1,3
1,1,2,1,2,23,3,1,3
0,2,2,3,6,23,3,1,5
1,1,1,1,2,23,3,1,4
1,1,1,1,2,23,3,1,4
1,1,1,5,2,23,3,1,5
1,1,2,4,2,23,3,1,4
1,1,1,3,2,23,3,1,4
1,1,1,3,2,23,3,1,4
0,2,1,6,4,23,2,1,3
0,2,1,2,2,23,2,1,4
0,2,1,1,2,23,2,1,4
0,2,1,3,3,23,1,0,2
0,1,1,6,5,23,1,0,5
0,2,1,3,4,23,1,0,5
0,2,2,4,3,23,1,0,5
0,2,1,3,4,23,1,0,4
0,2,1,1,4,23,1,0,3
0,2,1,1,4,23,1,0,3
0,2,1,1,4,23,1,0,3
0,3,2,4,3,23,2,1,4
0,1,1,5,5,23,2,1,3
0,2,2,5,5,23,1,0,5
0,3,1,3,5,23,1,0,4
1,2,1,5,3,23,1,0,4
1,1,2,4,2,23,2,1,4
1,1,2,1,2,23,2,1,3
1,1,2,3,2,23,2,1,4
0,5,2,5,4,23,2,1,3
1,1,2,2,2,23,2,1,4
1,1,1,3,4,23,2,1,3
1,1,2,5,2,23,2,1,4
1,1,2,4,3,23,2,1,4
1,1,2,3,2,23,2,1,4
1,1,2,4,2,23,2,1,4
0,2,1,5,4,23,3,1,4
0,2,2,5,3,23,3,1,4
0,2,1,3,2,23,3,1,4
0,2,2,4,3,23,3,1,5
0,2,2,1,3,23,3,1,4
0,2,2,2,2,23,3,1,4
0,2,1,5,2,23,3,1,4
0,2,2,3,2,23,3,1,4
0,2,1,4,2,23,3,1,4
0,2,2,5,3,23,3,1,5
0,2,1,2,3,23,3,1,4
0,2,2,3,3,23,3,1,4
0,2,1,2,2,23,3,1,5
0,2,1,1,2,23,3,1,4
0,2,1,3,3,23,3,1,4
0,2,1,3,3,23,3,1,5
0,2,1,5,3,23,3,1,4
0,2,1,4,3,23,3,1,4
0,1,2,4,6,23,2,1,3
0,3,1,6,2,23,2,1,5
0,2,1,2,3,23,3,1,4
0,1,2,5,6,23,3,1,4
0,1,2,6,5,23,3,1,3
0,1,1,5,5,23,1,0,6
0,1,1,5,6,23,1,0,5
0,2,1,3,4,23,1,0,6
1,1,1,2,2,23,1,0,4
0,1,1,0,5,23,1,0,5
0,1,1,6,4,23,1,0,5
0,2,1,0,5,23,1,0,4
0,1,1,6,6,23,1,0,5
0,1,1,4,5,23,1,0,5
0,1,1,0,3,23,1,0,5
1,1,1,0,3,23,4,2,4
1,1,2,2,2,23,3,1,3
0,1,1,0,4,23,3,2,3
0,3,2,6,6,23,3,1,3
1,1,2,0,3,23,4,1,5
1,1,2,5,2,23,4,2,4
1,2,1,2,6,23,1,1,2
1,2,2,2,6,23,1,0,3
1,2,1,1,5,23,1,2,1
0,3,1,2,5,23,1,0,3
0,1,2,6,3,23,1,0,4
0,2,1,3,5,23,1,1,2
0,1,1,0,4,23,1,0,4
0,3,0,0,7,23,1,0,3
0,2,1,5,6,23,1,0,3
0,1,1,0,5,23,1,1,2
0,2,2,4,6,23,1,0,5
0,1,2,0,5,23,1,1,2
1,1,1,6,5,23,2,2,2
0,1,2,3,6,23,2,1,4
0,1,1,5,5,23,2,1,5
0,1,2,6,3,23,2,1,4
0,2,2,5,5,23,2,1,3
1,1,1,3,2,23,2,1,4
0,2,1,4,7,23,3,1,5
1,1,2,0,4,23,3,1,5
0,1,1,6,5,23,3,2,3
0,2,1,2,6,23,3,1,5
0,1,2,5,0,23,3,1,6
1,1,2,5,7,23,3,1,5
0,1,2,0,4,23,3,1,5
0,1,2,3,2,23,3,0,6
0,1,2,5,2,23,3,0,6
1,2,1,6,3,23,1,0,3
0,2,1,3,5,23,1,1,2
0,1,2,1,6,23,1,0,5
0,3,1,6,6,23,1,0,3
0,3,2,3,3,23,1,0,4
0,1,2,5,2,23,3,1,5
0,1,2,1,2,23,3,1,5
0,1,2,0,3,23,3,1,4
0,1,2,2,2,23,3,1,5
0,1,2,4,2,23,3,1,5
0,1,2,1,2,23,3,1,5
0,1,2,3,2,23,3,1,4
0,1,2,2,2,23,3,1,5
1,1,2,0,4,23,2,1,3
0,3,1,6,5,23,2,1,4
0,2,2,5,5,23,2,0,4
0,2,1,3,2,23,2,0,5
0,2,2,1,2,23,2,0,6
0,2,1,1,2,23,2,0,5
0,2,2,2,2,23,2,0,5
0,2,1,2,2,23,2,0,5
0,2,2,4,2,23,2,0,6
0,1,2,6,3,23,2,1,2
1,2,2,6,3,23,2,1,2
0,2,2,5,2,23,2,0,6
0,1,1,3,6,23,2,3,1
0,2,2,2,2,23,2,0,5
0,1,1,6,4,23,2,0,5
